id,text,polarization,is_augmented,original_id_map
eng_393b1271c37b5f68ce43a7a44de16800,"""Talks to reach a Gaza ceasefire and hostage release deal between Israel and Hamas are 90 complete, but key issues remain that need to be bridged, a senior Palestinian official involved in the talks told the BBC."" worldrss.bsky.social @URL",0,0,eng_393b1271c37b5f68ce43a7a44de16800
eng_f9fb8e5f6a6d52db2ce1a8dab313d656,"""This is another argument, if any were needed, for even stricter sanctions on the Russian economy and even more support for Ukraine in resisting Russian aggression."" .bsky.social wapo.st3ZTLs95",0,0,eng_f9fb8e5f6a6d52db2ce1a8dab313d656
eng_7fbd07aa5d98d181ffc5d6c9870de466,"""Well said. Multiculturalism enriches societies, and figures like Farage thrive on fear and misinformation. Heres to calling out divisiveness and celebrating diversity instead.""",0,0,eng_7fbd07aa5d98d181ffc5d6c9870de466
eng_3b09558d9e977c4c958c8d175e3cc121,1 million Ukrainian refugees would be 7.3 million US refugees adjusting for population,0,0,eng_3b09558d9e977c4c958c8d175e3cc121
eng_d7d39ad4bdca60b8d467298169f61b8b,1 of 3 Republicans on Stamford 40member Board of Reps,0,0,eng_d7d39ad4bdca60b8d467298169f61b8b
eng_fb72eabaced73718385b5f2dc94fe878,100 of Palestinians in Gaza and 95 of Palestinians in the West Bank live under Palestinian law.,0,0,eng_fb72eabaced73718385b5f2dc94fe878
eng_1d9699487ebdef6f80f1587de026c5d0,"100 Years Later, Zeev Jabotinskys Hawkish Zionism",0,0,eng_1d9699487ebdef6f80f1587de026c5d0
eng_03a78ff33d4f1c401546225f97e7a889,12 Source CNN Source CNN Business Source CNN Business Source CNN Business Source CNN Business,0,0,eng_03a78ff33d4f1c401546225f97e7a889
eng_362fe7b3e30c558ef644b10c87b46dbe,15 candidates file for spot on GOP primary ballot in MarchThe Lufkin Daily,0,0,eng_362fe7b3e30c558ef644b10c87b46dbe
eng_75ff276cd82977b8b0c6c462b85f84f0,17 political cartoons tackle Donald Trumps,0,0,eng_75ff276cd82977b8b0c6c462b85f84f0
eng_858f929d068790655cc585965a87f5aa,1SS There would be no Gaza and the West Bank.,0,0,eng_858f929d068790655cc585965a87f5aa
eng_54d8ee27d2e0369a3d750a074824e166,2 IOF soldiers were wounded after Palestinians threw an IED at their Jeep in the West Bank,0,0,eng_54d8ee27d2e0369a3d750a074824e166
eng_c21ee35c53613feb2a574c9ed41091f0,"2020 elections by the swing states, Big Tech, CNN, MSNBC, CBS, Wikipedia, YouTube. And part 2 will be on midterms.",0,0,eng_c21ee35c53613feb2a574c9ed41091f0
eng_51c468a8fb151dba1b31ebbefa786e16,25 OF Ukraine territory and 80 of Ukraine wealthproducing sector is that enough? And for a bonus denazification!!!,0,0,eng_51c468a8fb151dba1b31ebbefa786e16
eng_790e19914ae0900675fc9d41747b4a37,3 Ohio Republicans accuse shared campaign treasurer,0,0,eng_790e19914ae0900675fc9d41747b4a37
eng_a9f5277ef85506404cedd912e1e595e4,"4 Dems, 2 Republicans Luzerne County Council seatsTimes Leader",0,0,eng_a9f5277ef85506404cedd912e1e595e4
eng_2ca265e5fb6608d566317413ebc3358e,47th District Republicans kicked out of Kent Cornucopia,0,0,eng_2ca265e5fb6608d566317413ebc3358e
eng_69ebe50510087fb8c06cd12283a88ef8,5 takeaways on Republicans first impeachment hearing,0,0,eng_69ebe50510087fb8c06cd12283a88ef8
eng_5fbfaf5f0f4a609ae81fc3ef4239a89b,91. Salaar Part 1 Ceasefire 2023.,0,0,eng_5fbfaf5f0f4a609ae81fc3ef4239a89b
eng_b61ca2c5ba572ca577ba37dbd018cfb4,A chorus of Democrats was asked to sing the praises,0,0,eng_b61ca2c5ba572ca577ba37dbd018cfb4
eng_8b72d45c04d66d8e3579ad5b2b3b007e,A CNN journalist pronounced DOGE douche,0,0,eng_8b72d45c04d66d8e3579ad5b2b3b007e
eng_4c6406de7d07725e32413ea4c76e1c25,"A Disturbing Amount of Democrats, Young People Want",0,0,eng_4c6406de7d07725e32413ea4c76e1c25
eng_6b20c71143b2034495dcd46005fec2fd,A federal election fraud felony conviction!,0,0,eng_6b20c71143b2034495dcd46005fec2fd
eng_8beb411500359d7494c7de90627163ca,A look at day one of Texas AG Ken Paxtons impeachment,0,0,eng_8beb411500359d7494c7de90627163ca
eng_f8b182bafc194480fe0998f3d8b73681,A loss of humanity in discussing Hamas,0,0,eng_f8b182bafc194480fe0998f3d8b73681
eng_08955748de6580e14d14d5c42bca5bd5,A Marketing company out of San Diego is currently hiring freelance writers to come up with the next online conspiracy theory. This is the world we live in. @URL,0,0,eng_08955748de6580e14d14d5c42bca5bd5
eng_9fd197da2fe29b7c0101c5eaa26c88ae,A Salute to Service: Christian County Honors Veterans,0,0,eng_9fd197da2fe29b7c0101c5eaa26c88ae
eng_815f9cb20279dce792271456d7ec2639,"A story of genocide, colonization, greed and deforestationThe Circle",0,0,eng_815f9cb20279dce792271456d7ec2639
eng_4e0a716ea0b0939693a374ac5513241c,"A TV News Reporter on IsraelHamas Fog of War, Truth",0,0,eng_4e0a716ea0b0939693a374ac5513241c
eng_540b6bca7b27467b180fab8291f62d9b,"A victory for voting rights in Wisconsin! Yesterday, the Wisconsin Supreme Court decided to preserve the ability of cities to designate inperson absentee voting sites and to use a mobile voting van. StateCourtsMatter @URL",0,0,eng_540b6bca7b27467b180fab8291f62d9b
eng_4eafac5b4a1349ab4335da3d295b6669,A week ago Ukraine invasion was fear mongering too,0,0,eng_4eafac5b4a1349ab4335da3d295b6669
eng_29885d0f5f0eedae05761f0d49ba1509,A Week of Good and Bad News for Joe BidenThe New Yorker,0,0,eng_29885d0f5f0eedae05761f0d49ba1509
eng_c424b21ebcb2ebf0f2c19cc4b750b756,A West Bank Pizza Restaurant Mocked Holocaust Survivor,0,0,eng_c424b21ebcb2ebf0f2c19cc4b750b756
eng_4fd1d113e76cc21ca72ea3af8dc2af41,A West Bank Pizza Restaurant Mocked Holocaust Survivor Taken,0,0,eng_4fd1d113e76cc21ca72ea3af8dc2af41
eng_f526e8524558275611c5f49ac0b5d600,A.S. Senate passes bill condemning Hamas,0,0,eng_f526e8524558275611c5f49ac0b5d600
eng_e8215970e38301040ee21a41a868a441,Absolutely no evidence of voter fraud Democrats,0,0,eng_e8215970e38301040ee21a41a868a441
eng_19474c4acabb5fe06997b6253ed3644e,Abuse survivor recounts her struggles at YWCA,0,0,eng_19474c4acabb5fe06997b6253ed3644e
eng_2a3c1319e3e0cab25cc007a71f91081d,ACNUR Costa Rica Factsheet Diciembre 2024 Refugees,0,0,eng_2a3c1319e3e0cab25cc007a71f91081d
eng_5c530aae72e9310aabd35e57a0841478,Activists call for Rep. Caraveos of immigration,0,0,eng_5c530aae72e9310aabd35e57a0841478
eng_86b7a90cd3aca3150911560ca96a5ad7,"Add Breitbart, OAN, and Newsmax to that list.",0,0,eng_86b7a90cd3aca3150911560ca96a5ad7
eng_f359a96e95b06faf717f84c0476fc658,Admission to election interference it seems.,0,0,eng_f359a96e95b06faf717f84c0476fc658
eng_8c5e4defb26d9cb29c9a7cfbfe56265f,"Advance voting begins in Ontario today. You dont need your voter registrationinformation card to vote, just ID with your name and address. Lets gooooo",0,0,eng_8c5e4defb26d9cb29c9a7cfbfe56265f
eng_73b6ecd8f2931a72417b73ca8705dc91,Advice for Vegans by a Vegan,0,0,eng_73b6ecd8f2931a72417b73ca8705dc91
eng_249ecd6c8af22df3368bef93bfbb66f4,Africas Economics and Its Take On the IsraeliPalestinian,0,0,eng_249ecd6c8af22df3368bef93bfbb66f4
eng_c916c148d21a7692fadbcdb51d983d45,"After election defeats, Butler County GOP leader pleads",0,0,eng_c916c148d21a7692fadbcdb51d983d45
eng_6830f6ee4887cac1df0c0ac419e2dd26,"After Georgia indictments, Young tells Republicans to not",0,0,eng_6830f6ee4887cac1df0c0ac419e2dd26
eng_4fb480b41649ab20051ed9e4c3ce6fd2,"After Hamas assault, Israel attacking innocent Palestinians",0,0,eng_4fb480b41649ab20051ed9e4c3ce6fd2
eng_a535ba9e85cf3e55fb9896df59453502,"After hostage killings, can IsraelHamas ceasefire talks be revived?",0,0,eng_a535ba9e85cf3e55fb9896df59453502
eng_78d4834b3fe344d2718e086c4879fae4,"After Mayotte, Cyclone Chido hits Mozambique Refugees",0,0,eng_78d4834b3fe344d2718e086c4879fae4
eng_c372554fd14c43e8356d973c660f3ed4,"After navigating immigration system, JaeRam Lee of Grand",0,0,eng_c372554fd14c43e8356d973c660f3ed4
eng_505d9a827620bb3d4e186479996d80b1,"After recount, writein Liam Watson wins Blacksburg Town",0,0,eng_505d9a827620bb3d4e186479996d80b1
eng_6a0a35bd683ba644a57484c5eac2440d,"Again, Israel is NOT the Jewish state. It is the ISRAELI state. It is the state for all Israelis, Jew, Palestinian, Arab, Druze, whatever.",0,0,eng_6a0a35bd683ba644a57484c5eac2440d
eng_adcdf4b984816ef598da38e7e904df32,Age is a sore spot for Joe Biden. Heres why Bernie,0,0,eng_adcdf4b984816ef598da38e7e904df32
eng_eb52fbb125db51b0f04672a3a7a299ad,Agreed. I refuse to watch Jennings on CNN.,0,0,eng_eb52fbb125db51b0f04672a3a7a299ad
eng_48d4067f74283ce8d87f60406bc545ef,"Ahh gotcha, I thought you meant during early voting.",0,0,eng_48d4067f74283ce8d87f60406bc545ef
eng_cf15953243ab745a61ff74478eb29255,Albanians are neither refugees or asylum seekers,0,0,eng_cf15953243ab745a61ff74478eb29255
eng_da9573f09bfb6fc89aaee46d08c86916,"All across America, the success of Bidenomics is well",0,0,eng_da9573f09bfb6fc89aaee46d08c86916
eng_4b0f94e8114dea01d392718b9155ffca,All in the Family: Sheriff's Son Is New DPS Officer,0,0,eng_4b0f94e8114dea01d392718b9155ffca
eng_fdc01502f73b3de226e90eacc233b1b2,All the spoilers are on Fox News daily.,0,0,eng_fdc01502f73b3de226e90eacc233b1b2
eng_82b0ce472431c693121d28f3911fddc6,Also Kamala Harris speech on the same subject?,0,0,eng_82b0ce472431c693121d28f3911fddc6
eng_946226acf0537676a616b18c8a785641,America First Republicans appear in court as infighting,0,0,eng_946226acf0537676a616b18c8a785641
eng_77ef9da470d3894f230a3b41cc967ab8,American Legion 102 Presents Service Awards,0,0,eng_77ef9da470d3894f230a3b41cc967ab8
eng_a10a770ff6910ce487c6f6b37ee8c6f5,American legislation sanctions cotton and goods produced in Xinjiang and American legislation sanctions procurement boycotts of Israel,0,0,eng_a10a770ff6910ce487c6f6b37ee8c6f5
eng_0499ce03f51dfef12815367906990389,"Amid ceasefire push, Palestinians released from Israeli jails bear mental, physical scars @URL",0,0,eng_0499ce03f51dfef12815367906990389
eng_7b4831d3ada5ea2494ed758f198061c2,"Amid Challenges, Israeli Basketball Team Plays with a",0,0,eng_7b4831d3ada5ea2494ed758f198061c2
eng_f98d20b1bc0f244de1f166dec050065e,"Amid the Ukraine war, are sanctions against Russia working?",0,0,eng_f98d20b1bc0f244de1f166dec050065e
eng_bc72f67e4eb7d378ca4aff6a9126dc15,anchors know Donald Trump lost the,0,0,eng_bc72f67e4eb7d378ca4aff6a9126dc15
eng_1f88a3cdadaebea347d3aab2e6ef388a,and a hangar with US military aid paid for by US taxpayers,0,0,eng_1f88a3cdadaebea347d3aab2e6ef388a
eng_a7beb0cb3b45eb18195c4558a1fcbc03,"And as far as your gun control, Chicago knows gun control..",0,0,eng_a7beb0cb3b45eb18195c4558a1fcbc03
eng_68a5450d40e3d737fb2161accb9afba5,and everywhere else they can which is all swing states,0,0,eng_68a5450d40e3d737fb2161accb9afba5
eng_adab7fd04235df00d97745e8be25cdf6,And how about the electoral college bill?,0,0,eng_adab7fd04235df00d97745e8be25cdf6
eng_0e234592d9f16c6e80cafaf3e6aa7478,And refused to allow DOJ election monitors into polling places!,0,0,eng_0e234592d9f16c6e80cafaf3e6aa7478
eng_dc0f640de4c7b904ea6ad9999198e836,And that has what to do with russian aggression in Ukraine today,0,0,eng_dc0f640de4c7b904ea6ad9999198e836
eng_e7c9871f889bd9fdada5be6dd57176bc,"and they wonder why people dont like ""asylum seekers""",0,0,eng_e7c9871f889bd9fdada5be6dd57176bc
eng_74a125429f636e9007b4483fb79c9500,And this is where the radical left and radical right meet.,0,0,eng_74a125429f636e9007b4483fb79c9500
eng_d71965b877d28e6be452370e6e597730,and what do the asylum seekers say?,0,0,eng_d71965b877d28e6be452370e6e597730
eng_71cabecb0b9cac7803e158ae544ceb47,And yet you want the US to send military aid to Ukraine. Did you actually read what you just wrote?,0,0,eng_71cabecb0b9cac7803e158ae544ceb47
eng_92bf8d91b2a606fcdc277d3c99d4c1c9,Andrews Ice Block about Ice Blocks,0,0,eng_92bf8d91b2a606fcdc277d3c99d4c1c9
eng_e869eecb43b73e596017ec30fbaa3880,Angel Island exhibit explores disenfranchisement of Chinese,0,0,eng_e869eecb43b73e596017ec30fbaa3880
eng_adefeb1a80d261e898b685989a4ae8bb,Ann Arbor community members protest in of Israeli,0,0,eng_adefeb1a80d261e898b685989a4ae8bb
eng_2e97e25b21652a69377caa25869aeccc,Annelle Sheline Jordan braces as Israeli annexation of West Bank looms responsiblestatecraft.orgisraelannex...,0,0,eng_2e97e25b21652a69377caa25869aeccc
eng_f85ddeb4e24a77d881d1a54b148409d7,Another 3 billion in military aid for Ukraine.,0,0,eng_f85ddeb4e24a77d881d1a54b148409d7
eng_c530b3a0f7114ea1f770ff18cfb1e4a5,"AntiSemitic Hawaii Peace Activists tied to Hamas, Iran",0,0,eng_c530b3a0f7114ea1f770ff18cfb1e4a5
eng_459bb6ec53174fb1be021effa8756b76,Antisemitic propaganda group Goyem TV relocates,0,0,eng_459bb6ec53174fb1be021effa8756b76
eng_522ec520df6d2c979cd03cf956048bc3,Antony Blinken gets it exactly right in case against HamasThe Iola,0,0,eng_522ec520df6d2c979cd03cf956048bc3
eng_eb97a4d088c782f0bc5346c75684bad1,Any anti second amendment Ukrainians out there?,0,0,eng_eb97a4d088c782f0bc5346c75684bad1
eng_123a667b076f4c2352f26d136f9766dc,Any reason why LEGAL immigration isnt what were fighting for?,0,0,eng_123a667b076f4c2352f26d136f9766dc
eng_be838926af70db3d718b9801e9cbb74e,"anyway, he just leaked it to Breitbart unless you think the FBI would choose Breitbart to leak to",0,0,eng_be838926af70db3d718b9801e9cbb74e
eng_e2b921310e7d1aca16d171ff4dc7de29,AOC and Kamala Harris dont really care.,0,0,eng_e2b921310e7d1aca16d171ff4dc7de29
eng_19a77f56099d47b2117ba9e2fdbbe575,AOC slams GOP for criticizing Bowman over fire alarm,0,0,eng_19a77f56099d47b2117ba9e2fdbbe575
eng_a832d19fbcd38e84c863487cdf3179ef,"Appalling decision by Robert Fico to visit Putin. Europe must stand united against Russian aggression, not suck up to authoritarians. @URL",0,0,eng_a832d19fbcd38e84c863487cdf3179ef
eng_1e18fff0ecdf9cc7e28d64af08b1f040,Appeals court rules for Evergreen teacher who wore MAGA,0,0,eng_1e18fff0ecdf9cc7e28d64af08b1f040
eng_3f14d410190f6b17b58a3fcfe15b0167,are we still pretending NATO expansion is not part of the balanced take on the situation?,0,0,eng_3f14d410190f6b17b58a3fcfe15b0167
eng_60d5340f3fe3ad38cbe69d0019e24804,Are you suggesting by disallowing humour andor crisps we will solve the middle east crisis?,0,0,eng_60d5340f3fe3ad38cbe69d0019e24804
eng_c293de05d8d79ae40f0dc6da10c5a962,Arizona Republicans formally oppose new Grand Canyon,0,0,eng_c293de05d8d79ae40f0dc6da10c5a962
eng_130af2a4289c06845e7e748072b7b4d0,Arizonans in Israel bear witness to Israelis scariest time,0,0,eng_130af2a4289c06845e7e748072b7b4d0
eng_d7a3979eac6a70a21c5486ad58018818,Armstrong voter registration tables leaves students satisfiedThe GeorgeAnne,0,0,eng_d7a3979eac6a70a21c5486ad58018818
eng_f4d6381e76b8fbbf66bf6a7af5883dfa,Arrest staff Leonardo for election fraud,0,0,eng_f4d6381e76b8fbbf66bf6a7af5883dfa
eng_633a55964000cf23bbdd893159b68636,Arresting Donald Trump Could Be Great for DWAC,0,0,eng_633a55964000cf23bbdd893159b68636
eng_374418ff7afc4a0fcf73eb0a61770a4a,Articles of impeachment. Thats what you need to do.,0,0,eng_374418ff7afc4a0fcf73eb0a61770a4a
eng_cd735681631e98cca523989e2e90df5b,Artsakh refugees not granted Armenian citizenship,0,0,eng_cd735681631e98cca523989e2e90df5b
eng_20b929f35f9ea5e34d49d7e2c9e5bd8c,"As IDF advances in Gaza, Hamas chief Haniyeh claims",0,0,eng_20b929f35f9ea5e34d49d7e2c9e5bd8c
eng_84f3b46f466b47646a079d96f985860b,"As Israel ends 2day West Bank offensive, Palestinian",0,0,eng_84f3b46f466b47646a079d96f985860b
eng_bfea7af0ee8c6a5a3e38d93bfc781f87,"As Maryland GOP seeks to rebuild, former leaders feel",0,0,eng_bfea7af0ee8c6a5a3e38d93bfc781f87
eng_7990df0af2252017713eb61703d3048e,As well as in unvaccinated Red states.,0,0,eng_7990df0af2252017713eb61703d3048e
eng_c8b77f04bad5d1ffc974c50521422b2e,Ashland Boy Bonds with Long-Awaited Service Dog,0,0,eng_c8b77f04bad5d1ffc974c50521422b2e
eng_db3a8af16f9017b81cfeadb7935f7519,ASU Jewish Studies gives context to IsraeliPalestinian,0,0,eng_db3a8af16f9017b81cfeadb7935f7519
eng_4cad42dc0f28fa8c6fc0cb18e5ce4937,Asylum seekers can work 6 months after they apply for asylum.,0,0,eng_4cad42dc0f28fa8c6fc0cb18e5ce4937
eng_fb566219a7730cd9eedac1694297cacd,"At 1030pm, Eastern time, I could no longer scroll TikTok. Time to go scroll on RedNote like the naughty little socialist I am.",0,0,eng_fb566219a7730cd9eedac1694297cacd
eng_42184e940c07487a4cdb57779608f66e,"At Sunday Vigil, More Than 1000 Mourn Victims of Hamas",0,0,eng_42184e940c07487a4cdb57779608f66e
eng_1f27d7b3086e1fe3d6277a3c316950f3,"At synod prayer service, pope calls for immigration reform",0,0,eng_1f27d7b3086e1fe3d6277a3c316950f3
eng_eb2b137c58b9092d98e7aec6ce711d44,Attorney Gurfinkel Answers Immigration Questions from Community,0,0,eng_eb2b137c58b9092d98e7aec6ce711d44
eng_a72fe5a96b708a52b3e99ceb5856e87c,Atty. Gurfinkel answers more immigration questions,0,0,eng_a72fe5a96b708a52b3e99ceb5856e87c
eng_ae83508e3315310c037e908b38b545ce,Azerbaijani Flights to Israeli Arms Export Base Spike,0,0,eng_ae83508e3315310c037e908b38b545ce
eng_9fd60e29bb8240cf53b879f427ad0088,Baltimore Parents Grapple With Children Serving in the IDFBaltimore Jewish,0,0,eng_9fd60e29bb8240cf53b879f427ad0088
eng_d8006ae406350a3152383012cbad2f6c,Baltimore Police Commissioner Harrison to Leave Contract Early,0,0,eng_d8006ae406350a3152383012cbad2f6c
eng_c8e21fbd23f67d6411638f0c46c17e7c,BankTurn Out for FIDF ShabbatAtlanta Jewish,0,0,eng_c8e21fbd23f67d6411638f0c46c17e7c
eng_5d3621c711246dbe92c620bb325f0edb,Bargain Airline to Begin Commercial Service Out of Salem,0,0,eng_5d3621c711246dbe92c620bb325f0edb
eng_88659b7f9381e47cf025948c6e30635b,Based Ryukishi acknowledging Japans war crimes,0,0,eng_88659b7f9381e47cf025948c6e30635b
eng_176975bd2b866282d5c5afc23bfb870b,Bay Area Israelis and Palestinians watch developing war,0,0,eng_176975bd2b866282d5c5afc23bfb870b
eng_5d2c5a27f0f058d5b12e07b7bffaeaed,Because Russia has s400 and will shoot them down. UA needs missile defense like Iron Dome.,0,0,eng_5d2c5a27f0f058d5b12e07b7bffaeaed
eng_3526ef39bd3563a8cf487f70eeba3aea,"Because the west isnt going to send military aid, which is what they really want.",0,0,eng_3526ef39bd3563a8cf487f70eeba3aea
eng_42fd6f4a6cbfc4fe334a417e9c9f9b8f,Belleville City Council Approves Kris Faull as Police Chief,0,0,eng_42fd6f4a6cbfc4fe334a417e9c9f9b8f
eng_ef5907665e7950f8dc85be2a90b6963a,"Bellwether elections spell victory for Democrats, LGBTQ",0,0,eng_ef5907665e7950f8dc85be2a90b6963a
eng_f6a600f45530d3e84317598caa1df7e4,Benson Says Clerks Statewide Are Ready for Early Voting,0,0,eng_f6a600f45530d3e84317598caa1df7e4
eng_1eff762304001901b815c58ccb15d56e,Benson says clerks statewide are ready for early voting,0,0,eng_1eff762304001901b815c58ccb15d56e
eng_e1fdde7904dc156cd496cd656beb3417,Berkeley elected officials sign letter for ceasefire in Gaza,0,0,eng_e1fdde7904dc156cd496cd656beb3417
eng_198fa04f63b55d91a470ff98859231e4,Bernardsville Democrats back business improvement districtNew Jersey Hills Media Group,0,0,eng_198fa04f63b55d91a470ff98859231e4
eng_b61714305bf518c293fcb8ca5e5a1d0e,"Biden administration, CISA face new limits in GOP First",0,0,eng_b61714305bf518c293fcb8ca5e5a1d0e
eng_af7ac6e68d6c1bb712317895693e80f8,Biden announces nearly US2.5B in military aid for Ukraine,0,0,eng_af7ac6e68d6c1bb712317895693e80f8
eng_fbaf936e6b69179d5820562136477dbd,"Biden condemns Hamas, Putin asks Congress for 100",0,0,eng_fbaf936e6b69179d5820562136477dbd
eng_08e83e342dc5bc631c9ac4d5738c46ba,Biden got Mexico to invest in 1.5 billion for border security. What did trump get?,0,0,eng_08e83e342dc5bc631c9ac4d5738c46ba
eng_0a45e4c6b3afbc224c83689d5f8a02a1,"Biden hits Russia with sanctions, shifts troops",0,0,eng_0a45e4c6b3afbc224c83689d5f8a02a1
eng_f124caf50775dce5a11ec39882e03f2f,Biden impeachment inquiry revs up after House GOPs,0,0,eng_f124caf50775dce5a11ec39882e03f2f
eng_269a8a005480c7d3c18a3a5cb16c087b,Biden Kamala Harris what you think.,0,0,eng_269a8a005480c7d3c18a3a5cb16c087b
eng_347c20ff382096239f7607cfa2d181e8,Biden says body of IsraeliAmerican hostage among six,0,0,eng_347c20ff382096239f7607cfa2d181e8
eng_f52ed2865d5c798fa29c6843185df3d9,Biden says no ceasefire in IsraelHamas war until hostages,0,0,eng_f52ed2865d5c798fa29c6843185df3d9
eng_6b3703eef75425edc33df1ee43731033,Biggest mistake of my life Regret sets in for Trump voters as Republican politicians panic MSNBC,0,0,eng_6b3703eef75425edc33df1ee43731033
eng_f2315d202788067f8d354b075f093a81,Bill Cassidy says Donald Trump should exit presidential,0,0,eng_f2315d202788067f8d354b075f093a81
eng_a8da4c038e0001c8cdb8a6e46bffe591,BISF hosts panel on longstanding IsraeliPalestinian conflictThe Rice Thresher,0,0,eng_a8da4c038e0001c8cdb8a6e46bffe591
eng_592d59c47bacf8f19120d82984540be5,Black America Divided Over Hamas Attack on Israel,0,0,eng_592d59c47bacf8f19120d82984540be5
eng_df89be95562daa75e44d5af1b77c32dc,"Blessed days, please help the children of besieged Gaza",0,0,eng_df89be95562daa75e44d5af1b77c32dc
eng_7479565116f7a67877617fca35a2dbbd,"Blog Published May 3, 2023 2 minute read Republican Efforts to Defund Border Security",0,0,eng_7479565116f7a67877617fca35a2dbbd
eng_97672cfe71eaf6138575b1ca8a4824f7,"Bloop ""No thanks White South Africans turn down Trumps immigration offer"" @URL",0,0,eng_97672cfe71eaf6138575b1ca8a4824f7
eng_75e630ebacf3bad13e26bee6688ba8a1,Blue States are building back better than red states,0,0,eng_75e630ebacf3bad13e26bee6688ba8a1
eng_f53d0e0832e897a06bc3794e21487708,Blue states are flailing. Bring it.,0,0,eng_f53d0e0832e897a06bc3794e21487708
eng_ab5536555e36a96a067c240b4c0a77a0,BMS Student Recognized by Decatur Police Department,0,0,eng_ab5536555e36a96a067c240b4c0a77a0
eng_94c6f6424202fe1950eae68fafce1a15,Boebert touts work to GOP voters in SW Colorado,0,0,eng_94c6f6424202fe1950eae68fafce1a15
eng_b75be260b1abe0221502e877f50451df,"Boebert touts work to GOP voters in SW Colorado, but theater",0,0,eng_b75be260b1abe0221502e877f50451df
eng_45c2973ff2f0f9cab35e1c833bd083c0,Boeberts Antics Could Cost GOP a House Seat,0,0,eng_45c2973ff2f0f9cab35e1c833bd083c0
eng_64a2cec99c7d1828ae9770c02846c0c1,Bonneville County GOP discusses tectonic rule,0,0,eng_64a2cec99c7d1828ae9770c02846c0c1
eng_92b49ace1785173dd462c18a372a1ff6,Bonutti Technologies Develops Device to Disinfect Surfaces,0,0,eng_92b49ace1785173dd462c18a372a1ff6
eng_f3b0d303cadafed530648187ac358a57,Bossier Senate race shreds alliances as Republicans,0,0,eng_f3b0d303cadafed530648187ac358a57
eng_35add69ea377957734007111e6646b75,Boulder County GOP refuses to certify 2023,0,0,eng_35add69ea377957734007111e6646b75
eng_2274f22fc862ec676e58c38d4f926b78,Brandeis professor mourns family killed in Israel by Hamas,0,0,eng_2274f22fc862ec676e58c38d4f926b78
eng_ab81a460c1dc8698045355ba1ab8ca8b,Brandeis suspends class to hold teachins on IsraelHamas,0,0,eng_ab81a460c1dc8698045355ba1ab8ca8b
eng_f5697730053ce3d6b7039ea1855dc9ed,BREAKING Antigua Barbuda and Armenia reach agreement for 58day ceasefire.,0,0,eng_f5697730053ce3d6b7039ea1855dc9ed
eng_bc549e0157167e9d1c04b14220bbd7d9,BREAKING Panama and Lesotho reach agreement for 68year ceasefire.,0,0,eng_bc549e0157167e9d1c04b14220bbd7d9
